Location,Time,Latitude,Longitude,Altitude,Accuracy,Speed,Bearing,Diferença,dist,Tempo Acumulado (min),Dist. Acumulada (km)
1126,2021-07-07 19:56:43+00:00,37.12706,-8.556451,64.80293,4.099,8.3472395,89.271095,1.0,8.954215459564995,108,13.27
1127,2021-07-07 19:56:45+00:00,37.127052,-8.556259,64.8019,3.9,7.811536,93.010284,2.0,17.045104071115677,108,13.287
1128,2021-07-07 19:56:47+00:00,37.127033,-8.556085,64.78647,3.9,8.356313,93.791336,2.0,15.570079977229108,108,13.302
1129,2021-07-07 19:56:48+00:00,37.12702,-8.555992,64.77197,3.9,7.955512,98.28143,1.0,8.370732955681603,108,13.311
1130,2021-07-07 19:56:50+00:00,37.126987,-8.55581,64.78098,3.9,8.463393,101.6113,2.0,16.54731524087303,108,13.327
1131,2021-07-07 19:56:52+00:00,37.126953,-8.555622,64.76166,3.9,8.372374,99.738846,2.0,17.090673251727967,108,13.344
1132,2021-07-07 19:56:53+00:00,37.12694,-8.555529,64.75597,3.9,8.19479,98.66832,1.0,8.370741539977969,108,13.353
1133,2021-07-07 19:56:55+00:00,37.126926,-8.555361,64.73978,3.9,6.5112514,93.93607,2.0,14.975298754522044,108,13.367
1134,2021-07-07 19:56:57+00:00,37.12693,-8.555219,64.77281,3.9,6.0286565,86.41932,2.0,12.596971651545209,108,13.38
1135,2021-07-07 19:56:58+00:00,37.126934,-8.555154,64.769005,3.9,5.0629997,84.413124,1.0,5.779763003856616,108,13.386
1136,2021-07-07 19:57:01+00:00,37.126953,-8.555036,64.81399,3.9,2.1863403,80.552704,3.0,10.672577935960291,108,13.397
1137,2021-07-07 19:57:07+00:00,37.126965,-8.5549755,64.9132,3.9,0.8967396,79.108315,6.0,5.527153528327584,109,13.402
1138,2021-07-07 19:57:52+00:00,37.126987,-8.554892,83.84722,3.9,2.740819,68.45898,45.0,7.796476434403683,109,13.41
1139,2021-07-07 19:57:54+00:00,37.127007,-8.554813,83.56577,3.9,3.523068,70.24363,2.0,7.348395252817446,109,13.417
1140,2021-07-07 19:57:57+00:00,37.127056,-8.554652,85.673676,4.003,5.504139,69.824135,3.0,15.278126022055655,109,13.432
1141,2021-07-07 19:57:58+00:00,37.127075,-8.554591,85.51353,4.024,5.0666294,67.24873,1.0,5.806021400266781,109,13.438
1142,2021-07-07 19:57:59+00:00,37.127094,-8.554536,84.20319,4.003,5.102867,65.45196,1.0,5.314079601069103,109,13.444
1143,2021-07-07 19:58:00+00:00,37.127113,-8.55448,84.80772,4.021,5.6611886,69.7654,1.0,5.395541543995386,109,13.449
1144,2021-07-07 19:58:02+00:00,37.127163,-8.554342,85.22669,3.921,6.9434114,63.980408,2.0,13.438481712930473,110,13.462
1145,2021-07-07 19:58:03+00:00,37.12719,-8.554273,85.786995,3.921,6.507701,61.517624,1.0,6.814253299799702,110,13.469
1146,2021-07-07 19:58:05+00:00,37.127243,-8.554167,84.61982,3.917,4.6902027,48.56716,2.0,11.092514122484902,110,13.48
1147,2021-07-07 19:58:08+00:00,37.12727,-8.554107,83.05582,4.108,1.1409757,65.23551,3.0,6.108090610529816,110,13.486
1148,2021-07-07 19:58:17+00:00,37.1273,-8.554008,83.073494,3.9,2.911545,57.164467,9.0,9.38943400509722,110,13.496
1149,2021-07-07 19:58:20+00:00,37.12737,-8.553931,83.04301,3.91,3.6412504,22.737331,3.0,10.353049446958662,110,13.506
1150,2021-07-07 19:58:22+00:00,37.12744,-8.553919,83.04533,3.91,4.223175,3.4549384,2.0,7.856012375626787,110,13.514
1151,2021-07-07 19:58:23.863000+00:00,37.127556,-8.553918,85.564026,6.157,4.571747,1.8208634,1.863,12.898916160511442,110,13.527
1152,2021-07-07 19:58:27+00:00,37.127625,-8.553888,85.55977,6.414,3.1972675,30.785727,3.137,8.120358523437993,110,13.535
1153,2021-07-07 19:58:30+00:00,37.127674,-8.553848,85.562256,4.198,1.7355218,35.88483,3.0,6.500939991689135,110,13.542
1154,2021-07-07 19:58:54+00:00,37.127716,-8.553808,87.040436,3.9,0.9810805,25.814476,24.0,5.863969568351491,110,13.547
1155,2021-07-07 19:58:58+00:00,37.12777,-8.553767,86.887,3.9,1.509532,21.869379,4.0,7.019005896315122,110,13.554
1156,2021-07-07 19:59:02+00:00,37.12782,-8.553807,86.86821,3.997,0.9844046,265.17627,4.0,6.594409699578185,111,13.561
1157,2021-07-07 20:01:37+00:00,37.12776,-8.553797,99.92461,4.105,2.2172832,215.03392,155.0,6.7303408910113465,113,13.568
1158,2021-07-07 20:01:40+00:00,37.127674,-8.553888,101.14329,4.226,4.0262756,209.43663,3.0,12.511292850241961,113,13.58
1159,2021-07-07 20:01:42+00:00,37.12761,-8.553933,102.69982,4.426,2.8010094,205.60587,2.0,8.158437454596582,113,13.588
1160,2021-07-07 20:01:46+00:00,37.127537,-8.553958,101.99096,4.482,1.6760035,193.99385,4.0,8.41437668052472,113,13.597
1161,2021-07-07 20:01:48+00:00,37.127483,-8.553962,100.68426,4.354,2.644948,180.13051,2.0,6.014988653587911,113,13.603
1162,2021-07-07 20:01:50+00:00,37.127422,-8.553946,103.94314,4.485,2.4029615,164.10977,2.0,6.92962449781723,113,13.61
1163,2021-07-07 20:01:52+00:00,37.12738,-8.553919,107.12991,4.401,2.6705072,137.79938,2.0,5.247894766674956,113,13.615
1164,2021-07-07 20:01:54+00:00,37.127354,-8.55385,107.13804,4.084,4.2029095,91.59812,2.0,6.7659848610943625,113,13.622
1165,2021-07-07 20:01:56+00:00,37.12738,-8.553734,106.193695,3.965,6.0627236,67.93917,2.0,10.682653676190338,113,13.633
1166,2021-07-07 20:01:57+00:00,37.12741,-8.553667,107.47153,3.965,6.1925015,63.30803,1.0,6.812508970166541,113,13.639
1167,2021-07-07 20:01:58+00:00,37.127438,-8.5536,107.489174,3.958,6.6404195,63.796844,1.0,6.706414188950745,113,13.646
1168,2021-07-07 20:02:00+00:00,37.127502,-8.553444,106.22875,3.958,8.604206,64.03745,2.0,15.553732999900818,113,13.662
1169,2021-07-07 20:02:01+00:00,37.12754,-8.55335,105.93933,3.9,8.782418,63.46879,1.0,9.343583191906374,113,13.671
1170,2021-07-07 20:02:02+00:00,37.12758,-8.553261,104.99523,3.9,8.54482,63.510883,1.0,9.057575396224944,114,13.68
1171,2021-07-07 20:02:04+00:00,37.12765,-8.553082,103.46077,3.9,8.881413,63.984913,2.0,17.6753436056673,114,13.698
1172,2021-07-07 20:02:05+00:00,37.12769,-8.552987,104.38111,3.9,9.356344,64.04029,1.0,9.52452556043193,114,13.707
1173,2021-07-07 20:02:07+00:00,37.127766,-8.552796,103.259346,3.9,9.025896,64.02829,2.0,18.9247224534881,114,13.726
1174,2021-07-07 20:02:09+00:00,37.127834,-8.55262,103.95466,3.75,8.270146,62.870804,2.0,17.33878458623182,114,13.743
1175,2021-07-07 20:02:10+00:00,37.127865,-8.552542,102.04534,3.75,7.159044,61.260113,1.0,7.726591833193298,114,13.751
1176,2021-07-07 20:02:12+00:00,37.127907,-8.552425,99.53019,3.72,5.4030232,66.29109,2.0,11.375469535443118,114,13.763
1177,2021-07-07 20:02:14+00:00,37.127922,-8.552313,100.76873,4.087,5.658375,89.109505,2.0,10.068429134986355,114,13.773
1178,2021-07-07 20:02:15+00:00,37.127914,-8.552255,99.766045,4.087,4.651437,102.974525,1.0,5.218345971030564,114,13.778
1179,2021-07-07 20:02:17+00:00,37.127872,-8.552167,97.81501,4.252,4.7025986,125.917015,2.0,9.09261869098983,114,13.787
1180,2021-07-07 20:02:19+00:00,37.127815,-8.552091,99.34919,4.504,5.189534,142.66951,2.0,9.250351409287239,114,13.796
1181,2021-07-07 20:02:21+00:00,37.127728,-8.552042,98.72559,4.616,5.912479,164.62459,2.0,10.604552642083949,114,13.807
1182,2021-07-07 20:02:23+00:00,37.127613,-8.552035,97.38581,4.586,7.110302,178.80664,2.0,12.802466446855842,114,13.82
1183,2021-07-07 20:02:24+00:00,37.127544,-8.552045,96.146675,4.354,7.6703773,182.86469,1.0,7.723500423609152,114,13.827
1184,2021-07-07 20:02:26+00:00,37.127407,-8.552075,98.85171,4.225,7.090264,190.86406,2.0,15.464136655347216,114,13.843
1185,2021-07-07 20:02:28+00:00,37.127285,-8.552123,97.7963,4.362,6.366861,199.9004,2.0,14.217569862181083,114,13.857
1186,2021-07-07 20:02:30+00:00,37.127182,-8.552183,99.2814,4.419,5.9167767,203.76126,2.0,12.628071421451997,114,13.87
1187,2021-07-07 20:02:31+00:00,37.12713,-8.552212,98.55011,4.314,5.9733386,203.37575,1.0,6.327968603558558,114,13.876
1188,2021-07-07 20:02:32+00:00,37.12708,-8.55224,99.77466,4.22,6.1702547,203.21915,1.0,6.0887492180594025,114,13.882
1189,2021-07-07 20:02:34+00:00,37.126965,-8.5523,99.67876,3.965,6.953299,200.2157,2.0,13.849670935631442,114,13.896
1190,2021-07-07 20:02:35+00:00,37.126907,-8.552329,99.24298,3.965,7.0261493,201.4058,1.0,6.942886345176371,114,13.903
1191,2021-07-07 20:02:37+00:00,37.126785,-8.552393,98.62683,3.954,7.336695,202.6832,2.0,14.70457073504698,114,13.918
1192,2021-07-07 20:02:38+00:00,37.12672,-8.552425,98.188995,3.933,7.4441295,202.66924,1.0,7.764517570562905,114,13.925
1193,2021-07-07 20:02:40+00:00,37.126595,-8.552489,97.16271,3.9,6.9540462,203.34909,2.0,15.012878332358394,114,13.94
1194,2021-07-07 20:02:42+00:00,37.126503,-8.552543,98.619354,4.143,3.7553911,205.91002,2.0,11.294736156148323,114,13.952
1195,2021-07-07 20:02:44+00:00,37.126465,-8.552575,98.37845,4.287,1.5879029,206.83855,2.0,5.089463561457595,114,13.957
1196,2021-07-07 20:05:04+00:00,37.126366,-8.552633,98.745674,3.965,2.9385502,215.02544,140.0,12.150040642696103,117,13.969
1197,2021-07-07 20:05:06+00:00,37.12632,-8.552679,97.37421,3.965,2.2979925,214.7225,2.0,6.5417556956555645,117,13.975
1198,2021-07-07 20:05:32+00:00,37.126343,-8.5526,99.22436,3.904,2.6379843,29.105076,26.0,7.456190156697671,117,13.983
1199,2021-07-07 20:05:34+00:00,37.1264,-8.552557,98.49914,3.9,3.9609675,28.781658,2.0,7.396263339926905,117,13.99
1200,2021-07-07 20:05:36+00:00,37.126484,-8.552505,99.172745,3.9,5.7424736,23.509357,2.0,10.416135114575972,117,14.001
1201,2021-07-07 20:05:37+00:00,37.12654,-8.552477,100.90794,3.9,7.165544,19.489178,1.0,6.703481622071218,117,14.007
1202,2021-07-07 20:05:39+00:00,37.126694,-8.552408,101.02258,3.9,8.975076,18.776299,2.0,18.183867427099837,117,14.026
1203,2021-07-07 20:05:40+00:00,37.126774,-8.552371,99.44881,3.9,9.075616,19.311522,1.0,9.481127285537742,117,14.035
1204,2021-07-07 20:05:42+00:00,37.126938,-8.552287,100.418335,3.9,9.813133,21.333923,2.0,19.697961381506982,117,14.055
1205,2021-07-07 20:05:44+00:00,37.127098,-8.552206,98.37492,3.9,8.947815,20.95524,2.0,19.18579381476534,117,14.074
1206,2021-07-07 20:05:45+00:00,37.127167,-8.552174,97.25373,3.9,7.876779,19.98378,1.0,8.180154239165315,117,14.082
1207,2021-07-07 20:05:46+00:00,37.127228,-8.552144,97.627365,3.9,7.339231,21.530975,1.0,7.285699131372037,117,14.089
1208,2021-07-07 20:05:48+00:00,37.127346,-8.552078,98.60462,3.9,7.7178245,19.417187,2.0,14.366552326114126,117,14.104
1209,2021-07-07 20:05:50+00:00,37.12749,-8.552044,98.36585,3.9,8.269151,7.380407,2.0,16.293318508957913,117,14.12
1210,2021-07-07 20:05:52+00:00,37.127636,-8.552039,97.231255,3.9,7.735091,0.9752389,2.0,16.240509881273308,117,14.136
1211,2021-07-07 20:05:54+00:00,37.12777,-8.552052,96.49058,3.9,6.3165503,353.9069,2.0,14.94462670222854,117,14.151
1212,2021-07-07 20:05:55+00:00,37.127823,-8.55206,95.98902,3.9,5.2956185,352.3111,1.0,5.935854612238232,117,14.157
1213,2021-07-07 20:05:57+00:00,37.127903,-8.5520735,95.56727,3.9,3.9511585,352.44815,2.0,8.975745979021395,117,14.166
1214,2021-07-07 20:05:59+00:00,37.127964,-8.552084,96.980606,3.9,2.8493273,352.6339,2.0,6.846468322958011,117,14.173
1215,2021-07-07 20:09:14+00:00,37.12805,-8.552096,91.06976,3.9,1.8734564,356.10205,195.0,9.621758388372589,121,14.183
1216,2021-07-07 20:09:17+00:00,37.128128,-8.552099,91.0444,3.9,3.2546582,358.79544,3.0,8.677281189813593,121,14.191
1217,2021-07-07 20:09:18.116000+00:00,37.128204,-8.552093,89.30022,4.271,3.028863,0.41261324,1.116,8.467538575328046,121,14.2
1218,2021-07-07 20:09:21+00:00,37.12825,-8.5520935,89.27748,4.258,2.283927,353.71094,2.884,5.1151586953876205,121,14.205
1219,2021-07-07 20:09:24+00:00,37.128338,-8.552108,89.30055,4.243,3.210087,351.92062,3.0,9.869230068274838,121,14.215
1220,2021-07-07 20:09:26+00:00,37.128395,-8.552126,89.315384,4.181,3.4541354,350.1802,2.0,6.535911637791487,121,14.221
1221,2021-07-07 20:09:29+00:00,37.12851,-8.552119,89.22822,4.211,5.2745633,12.654651,3.0,12.802466136027842,121,14.234
1222,2021-07-07 20:09:31+00:00,37.128605,-8.552075,89.25018,4.255,5.7311234,24.002527,2.0,11.260724363673834,121,14.245
1223,2021-07-07 20:09:33+00:00,37.128704,-8.552011,89.25219,4.429,6.788022,28.713963,2.0,12.38446872061971,121,14.258
1224,2021-07-07 20:09:35+00:00,37.12882,-8.551907,89.30138,4.258,7.5913696,36.7174,2.0,15.855034394371339,121,14.274
1225,2021-07-07 20:09:36+00:00,37.128872,-8.551847,89.26273,4.164,7.535402,41.91679,1.0,7.856659470229348,121,14.281
1226,2021-07-07 20:09:37+00:00,37.128918,-8.551784,89.23803,3.905,7.2858257,48.26172,1.0,7.573438931479517,121,14.289
1227,2021-07-07 20:09:39+00:00,37.128986,-8.551647,89.25843,4.171,6.696017,61.06663,2.0,14.306854038282284,121,14.303
1228,2021-07-07 20:09:40+00:00,37.12901,-8.551576,89.25525,4.267,6.866286,69.801186,1.0,6.836749421921324,121,14.31
1229,2021-07-07 20:09:42+00:00,37.129032,-8.551409,89.311134,4.468,7.6327868,83.13798,2.0,15.005843951501173,121,14.325
1230,2021-07-07 20:09:43+00:00,37.129036,-8.551319,89.33421,4.581,7.3534346,85.17218,1.0,7.991183315845609,121,14.333
1231,2021-07-07 20:09:45+00:00,37.129044,-8.551159,89.31339,4.7,6.372302,84.13287,2.0,14.212390937378343,121,14.347
1232,2021-07-07 20:09:47+00:00,37.129063,-8.55102,89.31686,4.7,6.369969,78.835915,2.0,12.502599945047146,121,14.36
1233,2021-07-07 20:09:48+00:00,37.129078,-8.550947,89.358536,4.7,6.56501,79.23713,1.0,6.683165405197377,121,14.367
1234,2021-07-07 20:09:49+00:00,37.12909,-8.550874,89.331375,4.7,6.575154,81.04104,1.0,6.607811713617395,121,14.373
1235,2021-07-07 20:09:51+00:00,37.129116,-8.550737,89.37093,4.7,5.352619,74.87204,2.0,12.484838052360375,121,14.386
1236,2021-07-07 20:09:53+00:00,37.129166,-8.550653,89.36319,4.38,4.297386,29.456722,2.0,9.293362430755108,121,14.395
1237,2021-07-07 20:09:56+00:00,37.129288,-8.550661,89.32115,4.3,4.3845997,340.4484,3.0,13.584307670783128,121,14.409
1238,2021-07-07 20:09:59+00:00,37.129417,-8.5507345,89.30644,4.433,6.0080934,336.72256,3.0,15.754765162478472,121,14.424
1239,2021-07-07 20:10:01+00:00,37.129536,-8.550797,89.31734,4.242,7.373816,337.4484,2.0,14.34543343890423,121,14.439
1240,2021-07-07 20:10:02+00:00,37.1296,-8.550833,89.3012,4.3,7.7051177,337.17197,1.0,7.799350364783242,122,14.446
1241,2021-07-07 20:10:04+00:00,37.129738,-8.550909,89.324066,4.136,8.5378895,336.8659,2.0,16.758911499462723,122,14.463
1242,2021-07-07 20:10:05+00:00,37.12981,-8.55095,89.31782,4.065,9.08452,337.59726,1.0,8.792496437347584,122,14.472
1243,2021-07-07 20:10:06+00:00,37.129887,-8.550992,89.34588,4.134,9.338012,337.1387,1.0,9.336578410403183,122,14.481
1244,2021-07-07 20:10:08+00:00,37.13004,-8.551074,89.36185,4.277,9.125874,337.45444,2.0,18.500851737321273,122,14.5
1245,2021-07-07 20:10:09+00:00,37.13011,-8.551114,89.38296,4.443,9.006556,336.10834,1.0,8.553351956724502,122,14.508
1246,2021-07-07 20:10:10+00:00,37.130188,-8.551156,89.36336,4.474,9.1766815,335.65158,1.0,9.438646863982495,122,14.518
1247,2021-07-07 20:10:12+00:00,37.130344,-8.551241,89.31625,4.739,9.865592,338.0502,2.0,18.912436206494082,122,14.537
1248,2021-07-07 20:10:14+00:00,37.13051,-8.551317,89.32295,4.732,9.43342,338.6436,2.0,19.64956046689073,122,14.556
1249,2021-07-07 20:10:15+00:00,37.13058,-8.551354,89.30293,4.7,8.37448,337.39053,1.0,8.446550976955413,122,14.565
1250,2021-07-07 20:10:17+00:00,37.130703,-8.551433,89.26641,4.7,7.4403386,333.72418,2.0,15.365810609595343,122,14.58
1251,2021-07-07 20:10:18+00:00,37.130756,-8.551466,89.24396,4.7,6.6840696,335.24704,1.0,6.579503044233543,122,14.587
1252,2021-07-07 20:10:20+00:00,37.130856,-8.551512,89.297325,4.684,5.462326,337.54742,2.0,11.843683533201926,122,14.599
1253,2021-07-07 20:10:22+00:00,37.13093,-8.551552,89.346405,4.684,4.4983253,337.0097,2.0,8.959988916664052,122,14.608
1254,2021-07-07 20:10:25+00:00,37.13102,-8.551597,108.317795,4.688,2.4275448,351.59497,3.0,10.773365487086272,122,14.618
1255,2021-07-07 20:10:29+00:00,37.13107,-8.551563,89.999435,5.095,2.2976823,61.658592,4.0,6.324220804712751,122,14.625
1256,2021-07-07 20:10:32+00:00,37.131092,-8.551491,89.99812,5.161,0.8171569,95.5409,3.0,6.835589156494254,122,14.631
1257,2021-07-07 20:10:45+00:00,37.131123,-8.55142,88.809555,4.782,1.7281021,42.25241,13.0,7.176293884349073,122,14.639
1258,2021-07-07 20:10:48+00:00,37.131145,-8.551354,88.78966,4.7,1.7524753,71.95337,3.0,6.3417659790652685,122,14.645
1259,2021-07-07 20:10:52+00:00,37.13116,-8.551265,88.81349,4.7,1.4931219,79.18306,4.0,8.064293705431645,122,14.653
1260,2021-07-07 20:10:56+00:00,37.13116,-8.551178,87.63087,4.983,0.76279736,110.32932,4.0,7.712619225355742,122,14.661
1261,2021-07-07 20:13:05+00:00,37.13116,-8.551116,86.00123,4.933,2.0289373,101.80492,129.0,5.49634933300251,125,14.666
1262,2021-07-07 20:13:08+00:00,37.131153,-8.551035,86.009026,4.933,1.5383469,113.63154,3.0,7.222777587031439,125,14.673
1263,2021-07-07 20:13:12+00:00,37.131084,-8.550942,87.81162,5.111,3.1828184,160.64241,4.0,11.262270578375766,125,14.685
1264,2021-07-07 20:13:14+00:00,37.131012,-8.550911,87.810974,5.052,4.6326118,165.2079,2.0,8.464577855662043,125,14.693
1265,2021-07-07 20:13:17+00:00,37.130894,-8.55086,87.779976,4.7,4.81317,160.86633,3.0,13.878110547636492,125,14.707
1266,2021-07-07 20:13:19+00:00,37.130802,-8.550811,87.75524,4.7,5.6192746,158.64162,2.0,11.114002944897502,125,14.718
1267,2021-07-07 20:13:20+00:00,37.130753,-8.550784,87.721016,4.7,5.3696904,156.99628,1.0,5.951130547081275,125,14.724
1268,2021-07-07 20:13:22+00:00,37.130665,-8.550733,87.69886,4.7,5.5591283,158.07925,2.0,10.779176119041749,125,14.735
1269,2021-07-07 20:13:23+00:00,37.130615,-8.550712,87.71146,4.7,5.7046847,161.01051,1.0,5.863158692035549,125,14.741
1270,2021-07-07 20:13:24+00:00,37.130566,-8.55069,87.73473,4.7,5.879198,157.10797,1.0,5.787098412759488,125,14.747
1271,2021-07-07 20:13:26+00:00,37.130478,-8.550616,87.72945,4.7,6.186663,132.9578,2.0,11.78073173099094,125,14.758
1272,2021-07-07 20:13:28+00:00,37.130417,-8.550478,87.71871,4.7,7.3630877,112.48918,2.0,13.988442536402886,125,14.772
1273,2021-07-07 20:13:30+00:00,37.130375,-8.550312,87.73366,4.7,7.2512975,111.1938,2.0,15.439450087761333,125,14.788
1274,2021-07-07 20:13:31+00:00,37.130352,-8.550236,87.70062,4.7,6.980096,111.74718,1.0,7.206597677838474,125,14.795
1275,2021-07-07 20:13:33+00:00,37.130302,-8.5501,87.70035,4.7,6.118828,116.98056,2.0,13.276798175267286,125,14.808
1276,2021-07-07 20:13:34+00:00,37.13028,-8.550046,87.71199,4.7,4.9264565,114.22939,1.0,5.376019995640161,125,14.814
1277,2021-07-07 20:13:36+00:00,37.130257,-8.549978,87.777214,4.7,2.4251833,116.598335,2.0,6.548391001521695,125,14.82
1278,2021-07-07 20:13:51+00:00,37.130238,-8.549918,94.11687,4.7,1.7457308,84.154076,15.0,5.723326630913964,125,14.826
1279,2021-07-07 20:13:54+00:00,37.130222,-8.549858,94.0629,4.7,1.3771213,120.41984,3.0,5.608763506901529,125,14.832
1280,2021-07-07 20:16:09+00:00,37.130196,-8.549757,97.42278,5.594,1.9190427,108.0941,135.0,9.409015738941367,128,14.841
1281,2021-07-07 20:16:13+00:00,37.130165,-8.549665,97.11048,4.7,1.4704211,109.947975,4.0,8.85449565292876,128,14.85
1282,2021-07-07 20:16:17+00:00,37.13012,-8.549562,97.34068,4.782,3.0205238,119.5546,4.0,10.412286873453029,128,14.86
1283,2021-07-07 20:16:20+00:00,37.13005,-8.549465,97.24507,4.77,4.222795,136.89842,3.0,11.598802376440611,128,14.872
1284,2021-07-07 20:16:22+00:00,37.129963,-8.549396,97.49021,4.7,4.280606,151.299,2.0,11.445660384015293,128,14.883
1285,2021-07-07 20:16:24+00:00,37.12988,-8.549338,97.55092,4.738,5.534611,153.90776,2.0,10.564855049668974,128,14.894
1286,2021-07-07 20:16:26+00:00,37.129772,-8.5492735,97.54346,4.75,5.943924,153.10477,2.0,13.300892366842806,128,14.907
1287,2021-07-07 20:16:27+00:00,37.129723,-8.549243,97.58279,4.742,5.3219643,153.16333,1.0,6.082580555381429,128,14.913
1288,2021-07-07 20:16:29+00:00,37.12964,-8.549191,97.60017,4.742,4.621415,153.59657,2.0,10.316453425084495,128,14.924
1289,2021-07-07 20:16:32+00:00,37.12952,-8.549143,97.626854,4.808,4.604075,171.01462,3.0,14.005495237822569,128,14.938
1290,2021-07-07 20:16:34+00:00,37.129436,-8.549147,97.60124,4.808,4.545681,183.01059,2.0,9.34710289052271,128,14.947
1291,2021-07-07 20:16:35+00:00,37.129375,-8.549149,97.626976,4.796,4.736261,173.87895,1.0,6.785207526675233,128,14.954
1292,2021-07-07 20:16:37+00:00,37.129303,-8.549102,97.71093,4.742,5.799396,145.19989,2.0,9.025401818240084,128,14.963
1293,2021-07-07 20:16:39+00:00,37.12921,-8.549003,97.63125,4.794,7.028962,140.80411,2.0,13.563499143704307,128,14.976
1294,2021-07-07 20:16:40+00:00,37.129154,-8.548951,97.61532,4.794,7.518786,143.24487,1.0,7.747659643957815,128,14.984
1295,2021-07-07 20:16:42+00:00,37.12903,-8.548842,97.58208,4.813,8.662218,144.83206,2.0,16.837194138629812,128,15.001
1296,2021-07-07 20:16:44+00:00,37.12889,-8.548729,97.58306,4.7,9.119085,145.56145,2.0,18.512089301372175,128,15.019
1297,2021-07-07 20:16:45+00:00,37.12882,-8.548666,97.60754,4.7,9.87662,146.1617,1.0,9.580148956945074,128,15.029
1298,2021-07-07 20:16:47+00:00,37.12866,-8.548532,97.65703,4.7,10.781054,144.82643,2.0,21.392778111419254,128,15.05
1299,2021-07-07 20:16:48+00:00,37.12858,-8.548454,97.67246,4.7,10.849933,142.03111,1.0,11.267153106207603,128,15.062
1300,2021-07-07 20:16:50+00:00,37.128437,-8.548288,97.76404,4.7,10.83965,135.25238,2.0,21.66597762624575,128,15.083
1301,2021-07-07 20:16:51+00:00,37.128376,-8.548205,97.77981,4.7,10.277135,133.42133,1.0,10.007594310854492,128,15.093
1302,2021-07-07 20:16:52+00:00,37.12831,-8.548125,97.78224,4.601,10.072526,132.3594,1.0,10.205883273324453,128,15.103
1303,2021-07-07 20:16:54+00:00,37.128197,-8.547956,97.75614,4.593,10.283906,128.7327,2.0,19.553950934233928,128,15.123
1304,2021-07-07 20:16:55+00:00,37.12814,-8.547864,97.73663,4.596,10.521228,127.60799,1.0,10.329335679078644,128,15.133
1305,2021-07-07 20:16:56+00:00,37.12808,-8.547769,97.70249,4.514,10.675012,126.696526,1.0,10.744504912093563,128,15.144
1306,2021-07-07 20:16:58+00:00,37.12797,-8.547576,97.65676,4.48,10.526526,124.56693,2.0,21.03261659642237,128,15.165
1307,2021-07-07 20:16:59+00:00,37.12792,-8.547477,97.702896,4.399,10.616369,124.01017,1.0,10.38956332684842,128,15.176
1308,2021-07-07 20:17:01+00:00,37.127808,-8.547273,97.57733,4.372,11.053058,124.163895,2.0,21.958712268455823,128,15.197
1309,2021-07-07 20:17:02+00:00,37.12775,-8.547173,97.61482,4.516,10.624702,124.93641,1.0,10.963129246413224,129,15.208
1310,2021-07-07 20:17:04+00:00,37.12765,-8.547,97.58221,4.575,8.157342,125.8253,2.0,18.944010841455885,129,15.227
1311,2021-07-07 20:17:05+00:00,37.127613,-8.546936,97.55529,4.687,6.6166406,126.60519,1.0,7.008570428696572,129,15.234
1312,2021-07-07 20:17:07+00:00,37.127563,-8.546848,97.54533,4.7,3.6337101,125.34849,2.0,9.579996798136445,129,15.244
1313,2021-07-07 20:17:10+00:00,37.127525,-8.546785,97.53989,4.7,2.043288,123.55114,3.0,7.0035186522346855,129,15.251
1314,2021-07-07 20:17:14+00:00,37.12748,-8.546746,94.86857,4.827,0.25076935,162.72725,4.0,6.082135339544744,129,15.257
1315,2021-07-07 20:17:43+00:00,37.127434,-8.54674,92.05229,4.7,1.6391387,211.15726,29.0,5.142551308073867,129,15.262
1316,2021-07-07 20:17:46+00:00,37.127365,-8.546767,92.09163,4.7,3.7469308,197.86823,3.0,8.037178728051499,129,15.27
1317,2021-07-07 20:17:48+00:00,37.127296,-8.5468,92.083786,4.7,4.6029077,206.68758,2.0,8.211319357338205,129,15.278
1318,2021-07-07 20:17:50+00:00,37.127197,-8.546865,92.09098,4.7,5.479071,206.20027,2.0,12.425384279298399,129,15.291
1319,2021-07-07 20:17:51+00:00,37.12715,-8.546893,92.124214,4.7,4.390218,206.80644,1.0,5.785744652134625,129,15.297
1320,2021-07-07 20:17:53+00:00,37.12709,-8.546935,91.91445,4.7,2.9558647,207.61928,2.0,7.64043284970236,129,15.304
1321,2021-07-07 20:17:55+00:00,37.127045,-8.546971,91.97267,4.7,2.4826844,207.181,2.0,5.934985227405443,129,15.31
1322,2021-07-07 20:17:59+00:00,37.126995,-8.547025,91.914635,4.7,0.6597938,212.08153,4.0,7.336894746800812,129,15.318
1323,2021-07-07 20:19:56+00:00,37.127026,-8.546972,91.385086,4.7,3.8718886,23.402655,117.0,5.827551220942409,131,15.323
1324,2021-07-07 20:19:59+00:00,37.127132,-8.546899,91.46354,4.7,3.151944,26.308212,3.0,13.446573554980068,131,15.337
1325,2021-07-07 20:20:01+00:00,37.127193,-8.546859,91.48562,4.7,4.060464,24.174603,2.0,7.65397113128477,131,15.344
1326,2021-07-07 20:20:03+00:00,37.127266,-8.546814,91.51986,4.7,4.291674,26.623692,2.0,9.0446377219271,132,15.354
1327,2021-07-07 20:20:05+00:00,37.127327,-8.546775,91.587616,4.677,4.0501018,24.358124,2.0,7.613298105239932,132,15.361
1328,2021-07-07 20:20:07+00:00,37.127396,-8.546729,91.56569,4.531,3.2378795,25.072948,2.0,8.688942653021348,132,15.37
