Location,Time,Latitude,Longitude,Altitude,Accuracy,Speed,Bearing,Diferença,dist,Tempo Acumulado (min),Dist. Acumulada (km)
22,2021-07-07 18:13:47+00:00,37.15575,-8.5519905,75.43347,4.0,7.6703033,178.07863,2.0,15.57239704808229,4,0.206
23,2021-07-07 18:13:48+00:00,37.155678,-8.551986,75.40269,3.98,7.8633933,175.52844,1.0,8.015961117245984,4,0.214
24,2021-07-07 18:13:50+00:00,37.155537,-8.551961,75.4745,3.95,8.112097,171.32108,2.0,15.834252721925568,4,0.229
25,2021-07-07 18:13:52+00:00,37.155384,-8.551929,75.449265,3.916,8.398677,170.2069,2.0,17.247567434557258,4,0.247
26,2021-07-07 18:13:54+00:00,37.15524,-8.551906,75.37885,3.9,8.223421,173.52095,2.0,16.14128573835393,4,0.263
27,2021-07-07 18:13:55+00:00,37.155163,-8.5519,75.32423,3.9,8.437879,173.1606,1.0,8.57850494159697,4,0.271
28,2021-07-07 18:13:56+00:00,37.155083,-8.551892,75.30839,3.9,8.7215185,171.28299,1.0,8.923802443215944,4,0.28
29,2021-07-07 18:13:58+00:00,37.154934,-8.551861,75.301926,3.9,8.214071,170.2279,2.0,16.794278412313655,4,0.297
30,2021-07-07 18:13:59+00:00,37.15487,-8.551851,75.24856,3.9,7.7665515,171.5375,1.0,7.171445036878437,4,0.304
31,2021-07-07 18:14:01+00:00,37.154724,-8.5518265,75.19919,3.9,8.174223,172.31342,2.0,16.379012913276583,4,0.321
32,2021-07-07 18:14:02+00:00,37.154648,-8.551812,75.19427,3.9,8.481752,169.92033,1.0,8.547957886253974,4,0.329
33,2021-07-07 18:14:03+00:00,37.15457,-8.551789,75.20117,3.9,8.540551,167.5851,1.0,8.90950544968442,4,0.338
34,2021-07-07 18:14:05+00:00,37.154423,-8.551741,75.17721,3.9,8.387694,167.6781,2.0,16.89012417539494,4,0.355
35,2021-07-07 18:14:07+00:00,37.15428,-8.5517,75.15602,3.9,8.224297,168.56277,2.0,16.31075196120942,4,0.371
36,2021-07-07 18:14:08+00:00,37.154205,-8.551683,75.119415,3.9,8.216237,170.15016,1.0,8.474615514037064,4,0.38
37,2021-07-07 18:14:10+00:00,37.15405,-8.551661,75.132324,3.9,8.529677,171.55032,2.0,17.345143931959576,4,0.397
38,2021-07-07 18:14:12+00:00,37.15391,-8.551638,75.185196,3.9,7.9729705,171.42827,2.0,15.700171769299669,4,0.413
39,2021-07-07 18:14:14+00:00,37.15379,-8.551609,75.123634,3.9,6.971276,169.85843,2.0,13.588653833691378,4,0.426
40,2021-07-07 18:14:15+00:00,37.153732,-8.551595,75.142654,3.9,6.571545,169.95021,1.0,6.567570422877837,4,0.433
41,2021-07-07 18:14:17+00:00,37.153625,-8.551584,75.16038,3.9,6.245223,183.53683,2.0,11.937728986522412,4,0.445
42,2021-07-07 18:14:18+00:00,37.15357,-8.551599,75.17344,3.9,6.3564825,189.47766,1.0,6.258535052741743,4,0.451
43,2021-07-07 18:14:20+00:00,37.15348,-8.551676,75.17034,3.916,5.7692704,212.74004,2.0,12.112769060381863,4,0.463
44,2021-07-07 18:14:21+00:00,37.153446,-8.551737,75.15036,3.92,5.8441286,227.80754,1.0,6.59690141695108,4,0.47
45,2021-07-07 18:14:23+00:00,37.153404,-8.551894,75.134865,3.933,6.847892,251.97415,2.0,14.676928634059179,4,0.485
46,2021-07-07 18:14:24+00:00,37.15339,-8.551981,75.11912,3.92,7.3463864,254.63219,1.0,7.8659352142611825,4,0.492
47,2021-07-07 18:14:25+00:00,37.153374,-8.552072,75.14008,3.92,7.7361298,257.96808,1.0,8.258759859499296,4,0.501
48,2021-07-07 18:14:27+00:00,37.153362,-8.552237,75.13147,3.92,7.2152,270.34244,2.0,14.683839667180447,5,0.515
49,2021-07-07 18:14:28+00:00,37.153366,-8.552304,75.13594,3.9,6.541978,274.72906,1.0,5.954495036906391,5,0.521
50,2021-07-07 18:14:30+00:00,37.15339,-8.552409,75.112404,3.9,5.0604777,284.78012,2.0,9.680704133732606,5,0.531
51,2021-07-07 18:14:33+00:00,37.153458,-8.552527,75.052635,3.9,4.3480654,306.4514,3.0,12.904897857723876,5,0.544
52,2021-07-07 18:14:33.814000+00:00,37.153503,-8.552595,74.18391,4.384,3.4034147,309.95593,0.814,7.833015949062088,5,0.552
53,2021-07-07 18:15:33+00:00,37.153538,-8.552646,73.8938,3.9,1.4606146,347.5469,59.186,5.964508741461379,6,0.558
54,2021-07-07 18:15:35+00:00,37.153606,-8.552703,73.86648,3.9,4.0152454,334.80258,2.0,9.093471489561535,6,0.567
55,2021-07-07 18:15:37+00:00,37.153706,-8.552731,73.81126,3.9,5.377646,351.05478,2.0,11.393018951598297,6,0.578
56,2021-07-07 18:15:38+00:00,37.153767,-8.552745,73.8083,3.9,6.137232,350.9943,1.0,6.895436282647521,6,0.585
57,2021-07-07 18:15:40+00:00,37.15389,-8.552765,73.87783,3.9,6.830272,353.57416,2.0,13.791351410152572,6,0.599
58,2021-07-07 18:15:42+00:00,37.154026,-8.55277,73.870384,3.9,7.6003866,352.83188,2.0,15.12900079714297,6,0.614
59,2021-07-07 18:15:43+00:00,37.154095,-8.552777,73.8607,3.9,7.403977,352.13235,1.0,7.697489471990034,6,0.622
60,2021-07-07 18:15:45+00:00,37.154224,-8.5528,73.80614,3.9,7.4673505,350.38715,2.0,14.488249566699887,6,0.636
61,2021-07-07 18:15:46+00:00,37.15429,-8.55281,73.79814,3.9,7.2981677,351.12787,1.0,7.392182247111212,6,0.644
62,2021-07-07 18:15:47+00:00,37.15435,-8.552815,73.7767,3.9,6.9192653,357.996,1.0,6.686394841532357,6,0.65
63,2021-07-07 18:15:48+00:00,37.1544,-8.55282,73.83752,3.9,5.9531503,355.69162,1.0,5.5773768750332895,6,0.656
64,2021-07-07 18:15:50+00:00,37.154465,-8.552836,73.85319,3.9,3.796722,351.51254,2.0,7.365451380053637,6,0.663
65,2021-07-07 18:15:53+00:00,37.15452,-8.552858,73.81852,3.9,1.8817664,351.61435,3.0,6.41899021544037,6,0.67
66,2021-07-07 18:16:34.988000+00:00,37.154564,-8.552874,82.812454,4.759,1.9247184,343.1507,41.988,5.093913889688663,7,0.675
67,2021-07-07 18:16:38+00:00,37.15463,-8.552898,82.85783,4.759,3.831877,346.17578,3.012,7.640870401940598,7,0.682
68,2021-07-07 18:16:40+00:00,37.154724,-8.552928,82.90672,4.636,5.44565,346.32123,2.0,10.785162436772115,7,0.693
69,2021-07-07 18:16:41+00:00,37.15479,-8.552946,82.88826,4.636,6.4767222,348.89108,1.0,7.510236867811407,7,0.701
70,2021-07-07 18:16:42+00:00,37.15486,-8.55296,82.91848,3.9,7.364969,350.45377,1.0,7.881910980687379,7,0.709
71,2021-07-07 18:16:44+00:00,37.154995,-8.552987,82.9578,3.9,7.419987,351.97525,2.0,15.200827809873012,7,0.724
72,2021-07-07 18:16:46+00:00,37.15513,-8.55301,82.98039,3.9,7.732225,351.0229,2.0,15.149070797634252,7,0.739
73,2021-07-07 18:16:47+00:00,37.155205,-8.553024,82.975266,3.9,8.154113,350.56433,1.0,8.431407519060244,7,0.747
74,2021-07-07 18:16:49+00:00,37.15535,-8.553045,82.96043,3.9,8.039927,351.879,2.0,16.230318766526732,7,0.764
75,2021-07-07 18:16:51+00:00,37.15549,-8.553062,82.9665,3.9,7.927881,353.62637,2.0,15.640022173044581,7,0.779
76,2021-07-07 18:16:52+00:00,37.155563,-8.553069,82.95622,3.9,7.93909,354.74338,1.0,8.1409003374962,7,0.787
77,2021-07-07 18:16:54+00:00,37.155712,-8.553087,82.99329,3.9,8.2704115,351.56345,2.0,16.64466103659031,7,0.804
78,2021-07-07 18:16:55+00:00,37.15579,-8.5531025,83.01335,3.9,8.458819,349.97293,1.0,8.781307486391665,7,0.813
79,2021-07-07 18:16:57+00:00,37.155937,-8.553132,83.03926,3.9,8.447222,350.6094,2.0,16.55340475273855,7,0.829
80,2021-07-07 18:16:58+00:00,37.156013,-8.553146,83.03747,3.9,8.405615,349.74335,1.0,8.541405677426418,7,0.838
81,2021-07-07 18:17:00+00:00,37.15617,-8.55318,83.04634,3.9,8.757352,349.57944,2.0,17.7157244905654,7,0.856
82,2021-07-07 18:17:02+00:00,37.156326,-8.553213,83.07035,3.9,8.687753,349.89835,2.0,17.591208760468607,7,0.873
83,2021-07-07 18:17:03+00:00,37.156403,-8.553231,83.0849,3.9,8.467637,349.52353,1.0,8.709340498781108,7,0.882
84,2021-07-07 18:17:05+00:00,37.156555,-8.553266,83.08819,3.9,8.595329,349.68054,2.0,17.183883295473613,7,0.899
85,2021-07-07 18:17:06+00:00,37.156628,-8.553281,83.042336,3.9,8.227612,351.61465,1.0,8.225356846055078,7,0.907
86,2021-07-07 18:17:07+00:00,37.156693,-8.553292,83.08934,3.9,7.474721,353.7261,1.0,7.293113916618702,7,0.915
87,2021-07-07 18:17:09+00:00,37.156788,-8.553308,83.086044,3.9,5.526109,352.9428,2.0,10.658257244970896,7,0.925
88,2021-07-07 18:17:12+00:00,37.156845,-8.553321,83.14346,3.9,1.8814046,356.23862,3.0,6.441964984674809,7,0.932
89,2021-07-07 18:17:28+00:00,37.1569,-8.553329,83.12237,3.935,1.4149779,354.2773,16.0,6.156677249082414,8,0.938
90,2021-07-07 18:17:30.343000+00:00,37.15698,-8.553325,83.14382,8.316,2.2968948,359.71628,2.343,8.902654249204955,8,0.947
91,2021-07-07 18:17:34+00:00,37.157032,-8.553323,83.12434,16.104,2.2852523,359.30966,3.657,5.7848520513911055,8,0.953
92,2021-07-07 18:17:37.235000+00:00,37.15708,-8.553324,86.143654,12.898,1.2698582,359.4472,3.235,5.338092146647161,8,0.958
93,2021-07-07 18:18:06+00:00,37.157124,-8.553343,87.165146,3.857,0.0005952719,355.31076,28.765,5.174209879468936,8,0.963
94,2021-07-07 18:19:40.982000+00:00,37.157112,-8.553411,78.92745,5.21,0.18272185,44.83546,94.982,6.17214501508229,10,0.969
95,2021-07-07 18:19:52+00:00,37.157013,-8.553363,87.66915,8.671,3.7548258,164.5245,11.018,11.801579287322063,10,0.981
96,2021-07-07 18:19:54+00:00,37.15687,-8.553341,85.2165,8.682,6.647088,172.68532,2.0,16.019954943485484,10,0.997
97,2021-07-07 18:19:55+00:00,37.1568,-8.553328,70.9901,9.712,7.15841,172.36603,1.0,7.868442721400828,10,1.005
98,2021-07-07 18:19:57+00:00,37.15667,-8.553293,72.92824,6.5,7.2036157,171.38728,2.0,14.784369790704623,10,1.02
99,2021-07-07 18:19:58+00:00,37.15661,-8.553276,88.10112,6.5,7.1112056,170.43355,1.0,6.83968076230165,10,1.027
100,2021-07-07 18:20:00+00:00,37.156464,-8.553245,96.73179,6.583,7.8430243,171.55072,2.0,16.465268487844295,10,1.043
101,2021-07-07 18:20:02+00:00,37.156322,-8.553213,103.82804,6.7,7.8940463,170.6567,2.0,16.042325033422436,10,1.059
102,2021-07-07 18:20:03+00:00,37.156254,-8.553203,90.00427,6.75,7.736675,173.56694,1.0,7.61301200123265,10,1.067
103,2021-07-07 18:20:05+00:00,37.156116,-8.553192,91.94457,6.583,7.559519,174.70258,2.0,15.375833564330486,10,1.082
104,2021-07-07 18:20:06+00:00,37.156055,-8.553182,85.755974,6.416,7.1670146,172.91084,1.0,6.840539630658662,10,1.089
105,2021-07-07 18:20:07+00:00,37.156,-8.553169,90.30423,6.416,6.6193314,170.75803,1.0,6.2232897047626645,10,1.095
106,2021-07-07 18:20:08+00:00,37.155952,-8.55316,96.467,6.2,5.889684,169.36545,1.0,5.3966223387425885,10,1.101
107,2021-07-07 18:20:10+00:00,37.15586,-8.553134,97.240845,6.4,5.213055,167.75246,2.0,10.486215651544978,10,1.111
108,2021-07-07 18:20:12+00:00,37.15578,-8.553096,85.064865,6.333,4.9368086,160.15144,2.0,9.511705480479211,10,1.12
109,2021-07-07 18:20:13+00:00,37.155743,-8.553068,92.38636,6.25,4.9286942,153.92786,1.0,4.804598162278115,10,1.125
110,2021-07-07 18:20:15+00:00,37.15568,-8.552975,84.01008,6.25,5.2577667,132.72641,2.0,10.816747099101939,10,1.136
111,2021-07-07 18:20:16+00:00,37.15566,-8.552914,77.944176,6.5,5.4612064,121.967285,1.0,5.845509601935289,10,1.142
112,2021-07-07 18:20:17+00:00,37.155655,-8.552836,83.17827,6.8,5.93535,104.954414,1.0,6.934845421539702,10,1.149
113,2021-07-07 18:20:18+00:00,37.155663,-8.552741,88.41495,7.1,7.0563903,89.40052,1.0,8.465963125476906,10,1.157
114,2021-07-07 18:20:20+00:00,37.15568,-8.552555,96.55296,7.5,7.741734,85.643105,2.0,16.591739873767683,10,1.174
115,2021-07-07 18:20:21+00:00,37.15569,-8.552476,94.44826,7.5,7.2470765,85.9544,1.0,7.088894628920173,10,1.181
116,2021-07-07 18:20:23+00:00,37.155704,-8.55234,82.80328,7.3,6.0465636,87.79861,2.0,12.152716503192412,10,1.193
117,2021-07-07 18:20:25+00:00,37.155724,-8.552237,77.261154,7.0,5.1218395,82.7618,2.0,9.395070838755519,10,1.203
118,2021-07-07 18:20:27+00:00,37.155727,-8.552079,88.12989,6.25,6.514104,94.7018,2.0,14.006250472563826,11,1.217
119,2021-07-07 18:20:27.953000+00:00,37.155685,-8.552014,85.61844,5.436,3.5779598,126.52777,0.953,7.415741607294251,11,1.224
120,2021-07-07 18:20:31+00:00,37.15561,-8.551985,85.5443,5.251,4.6550474,162.57867,3.047,8.726646759734829,11,1.233
121,2021-07-07 18:20:35+00:00,37.15534,-8.551934,85.47797,3.366,7.67205,170.14194,4.0,30.360934608915862,11,1.263
122,2021-07-07 18:20:38+00:00,37.15515,-8.551908,85.4828,2.716,7.0438523,170.85841,3.0,21.252315873064493,11,1.284
123,2021-07-07 18:20:41+00:00,37.154945,-8.551869,85.493324,2.38,7.9810348,172.9543,3.0,23.05550120374605,11,1.307
124,2021-07-07 18:20:45+00:00,37.15464,-8.551823,85.52434,2.55,8.37197,170.14638,4.0,34.15859007508227,11,1.342
125,2021-07-07 18:20:49+00:00,37.154324,-8.551751,85.505516,2.633,9.107089,169.72946,4.0,35.712273273029425,11,1.377
126,2021-07-07 18:20:52+00:00,37.154087,-8.5517025,85.55728,2.633,8.728014,170.49591,3.0,26.70142338434348,11,1.404
127,2021-07-07 18:20:56+00:00,37.15378,-8.551642,85.51737,2.28,8.568739,169.79802,4.0,34.55535371098788,11,1.439
128,2021-07-07 18:20:59+00:00,37.153576,-8.551575,85.495544,2.38,7.858484,162.72232,3.0,23.448050781754258,11,1.462
129,2021-07-07 18:21:03+00:00,37.15334,-8.5514,85.3653,2.76,7.299233,146.71863,4.0,30.482480377136344,11,1.492
130,2021-07-07 18:21:07+00:00,37.15323,-8.551267,85.37416,3.06,4.0918736,136.45999,4.0,16.986585262985578,11,1.509
131,2021-07-07 18:22:49+00:00,37.153183,-8.551233,74.66957,3.593,0.80649817,313.8888,102.0,6.032614050876728,13,1.515
132,2021-07-07 18:23:01+00:00,37.15315,-8.551138,73.60352,6.871,3.01814,132.29604,12.0,9.18425960979451,13,1.525
133,2021-07-07 18:23:05+00:00,37.15301,-8.550967,73.59773,6.75,5.723219,134.27986,4.0,21.725821405945414,13,1.546
134,2021-07-07 18:23:08+00:00,37.152943,-8.5507965,73.60635,6.8,4.595402,113.42405,3.0,16.847364365744298,13,1.563
135,2021-07-07 18:23:11+00:00,37.15297,-8.550608,73.610504,6.5,5.629848,80.217064,3.0,16.973489882680912,13,1.58
136,2021-07-07 18:23:15+00:00,37.153084,-8.550422,73.56549,7.071,4.6029196,45.237606,4.0,20.794666343429462,13,1.601
137,2021-07-07 18:23:18+00:00,37.153255,-8.55044,73.53788,7.583,5.9159875,359.15225,3.0,19.081133656504687,13,1.62
138,2021-07-07 18:23:22+00:00,37.1535,-8.550378,73.514946,7.4,6.965866,17.946196,4.0,27.79136422343027,13,1.648
139,2021-07-07 18:23:25+00:00,37.153625,-8.550174,73.539734,8.1,7.1225057,48.18618,3.0,22.80476551713183,13,1.671
140,2021-07-07 18:23:29+00:00,37.153816,-8.550006,73.57068,7.8,6.022381,23.625774,4.0,25.93726221146976,14,1.697
141,2021-07-07 18:24:13+00:00,37.153885,-8.550042,77.0681,8.649,0.08730553,180.0,44.0,8.309367973800775,14,1.705
142,2021-07-07 18:24:24+00:00,37.154102,-8.549968,77.44577,7.193,5.8157406,16.940199,11.0,25.004655261102425,14,1.73
143,2021-07-07 18:24:28+00:00,37.154305,-8.549867,77.415596,6.666,6.2797165,19.097181,4.0,24.282532361611693,15,1.754
144,2021-07-07 18:24:32+00:00,37.154602,-8.549777,77.46095,7.0,8.900042,13.895791,4.0,33.974431302123,15,1.788
145,2021-07-07 18:25:00+00:00,37.154682,-8.54976,77.67547,8.071,1.915373,203.77948,28.0,9.022273865408822,15,1.797
146,2021-07-07 18:25:06+00:00,37.15464,-8.54966,77.17551,8.134,2.1908066,84.725365,6.0,10.017557707882785,15,1.807
147,2021-07-07 18:27:29+00:00,37.154793,-8.549586,85.74787,8.353,6.1560745,20.921244,143.0,18.233076012216802,18,1.825
148,2021-07-07 18:27:32+00:00,37.154938,-8.5495,85.74299,7.3,4.6958904,21.772724,3.0,17.833903875572997,18,1.843
149,2021-07-07 18:27:39+00:00,37.15499,-8.5494795,85.71977,7.6,1.0827554,351.09567,7.0,6.060837419349154,18,1.849
150,2021-07-07 18:27:58+00:00,37.155064,-8.549506,86.57534,8.834,2.0902696,9.852627,19.0,8.55701153371911,18,1.858
151,2021-07-07 18:28:04+00:00,37.155148,-8.549466,86.857414,7.416,2.43688,23.788143,6.0,9.990443741523626,18,1.868
152,2021-07-07 18:28:08+00:00,37.15537,-8.549391,86.75867,6.5,6.470641,12.205994,4.0,25.564452837233993,18,1.893
153,2021-07-07 18:28:12+00:00,37.155552,-8.549333,86.67899,5.916,5.2913513,10.832068,4.0,20.88003909749764,18,1.914
154,2021-07-07 18:28:15+00:00,37.15566,-8.5493355,86.68089,5.8,3.333389,352.12833,3.0,12.011095644792187,18,1.926
155,2021-07-07 18:28:29+00:00,37.15571,-8.549308,86.63843,6.583,1.3853993,25.902508,14.0,6.070442129309873,19,1.932
156,2021-07-07 18:28:50+00:00,37.155716,-8.549208,86.86761,5.147,1.7926009,89.980804,21.0,8.887280021538205,19,1.941
157,2021-07-07 18:28:53+00:00,37.155704,-8.549134,86.90107,4.547,2.5517805,95.53034,3.0,6.692400063699094,19,1.948
158,2021-07-07 18:28:56+00:00,37.15569,-8.549068,86.92511,3.973,2.0691247,105.5479,3.0,6.05267273371174,19,1.954
159,2021-07-07 18:29:03+00:00,37.15574,-8.549027,86.95919,4.572,0.92043924,9.998503,7.0,6.6417710322856545,19,1.961
160,2021-07-07 18:29:42+00:00,37.155773,-8.549103,87.27048,4.198,1.2871729,300.51013,39.0,7.669980214678882,20,1.968
161,2021-07-07 18:29:45+00:00,37.1558,-8.549201,87.338005,3.14,2.4813454,282.9343,3.0,9.189229442945594,20,1.978
162,2021-07-07 18:30:04+00:00,37.155827,-8.549285,87.4824,5.3,2.9170802,355.5954,19.0,8.026848317935725,20,1.986
163,2021-07-07 18:30:07+00:00,37.155926,-8.549328,87.390785,5.5,3.7218335,336.10394,3.0,11.649220966819946,20,1.997
164,2021-07-07 18:30:11+00:00,37.155968,-8.549509,87.376564,5.666,5.0674863,270.6154,4.0,16.706569428244645,20,2.014
165,2021-07-07 18:30:15+00:00,37.15594,-8.549831,87.43183,5.666,7.39262,265.18253,4.0,28.705545982983256,20,2.043
166,2021-07-07 18:30:19+00:00,37.15593,-8.550206,87.37071,5.916,8.332405,264.8332,4.0,33.25175849621508,20,2.076
167,2021-07-07 18:30:23+00:00,37.15591,-8.550605,87.387054,6.0,7.529754,270.9216,4.0,35.42995536029106,20,2.111
168,2021-07-07 18:30:27+00:00,37.155903,-8.550936,87.34603,5.8,7.835979,266.71307,4.0,29.34413981438728,21,2.141
169,2021-07-07 18:30:31+00:00,37.1559,-8.551169,87.39642,5.916,4.90022,270.79172,4.0,20.651574427531557,21,2.161
170,2021-07-07 18:30:35+00:00,37.155857,-8.551317,87.4459,6.0,3.400964,238.7086,4.0,13.960368063326776,21,2.175
171,2021-07-07 18:30:39+00:00,37.155582,-8.551364,85.854515,8.514,9.156235,179.68918,4.0,30.860982708469045,21,2.206
172,2021-07-07 18:30:42+00:00,37.155216,-8.551272,85.89218,6.8,11.266198,175.6964,3.0,41.50601629881789,21,2.248
173,2021-07-07 18:30:46+00:00,37.154877,-8.551212,85.87476,5.75,10.450484,173.33113,4.0,38.068273823152346,21,2.286
174,2021-07-07 18:30:50+00:00,37.154514,-8.55113,85.85327,5.7,9.632355,170.79944,4.0,41.012727132113284,21,2.327
175,2021-07-07 18:30:54+00:00,37.15419,-8.551036,85.804855,5.9,9.527826,167.20433,4.0,36.97776654904166,21,2.364
176,2021-07-07 18:30:57+00:00,37.15395,-8.550967,85.82467,6.0,8.774514,169.03658,3.0,27.37842621355758,21,2.391
177,2021-07-07 18:31:00+00:00,37.15376,-8.550895,85.89485,6.0,6.1292715,163.88402,3.0,22.06961894010616,21,2.413
178,2021-07-07 18:31:04+00:00,37.15357,-8.550812,85.91794,6.1,5.5052786,163.1393,4.0,22.370959898832417,21,2.436
179,2021-07-07 18:31:08+00:00,37.15339,-8.550777,86.00173,6.0,5.195328,180.95763,4.0,20.254018121640044,21,2.456
180,2021-07-07 18:31:11+00:00,37.153275,-8.5508995,86.0637,6.0,5.9219584,219.90082,3.0,16.77445906734155,21,2.473
181,2021-07-07 18:31:14+00:00,37.153152,-8.551063,86.047966,6.0,6.448294,223.89545,3.0,19.92548582409645,21,2.493
182,2021-07-07 18:31:18+00:00,37.15295,-8.551123,86.05435,6.5,5.2096324,185.58472,4.0,23.082228514740653,21,2.516
183,2021-07-07 18:31:22+00:00,37.152905,-8.550751,86.0863,7.75,10.046683,95.126,4.0,33.346166274687505,21,2.549
184,2021-07-07 18:31:26+00:00,37.152798,-8.5502615,86.08675,7.25,10.324082,109.440674,4.0,44.98408108700937,22,2.594
185,2021-07-07 18:31:29+00:00,37.152687,-8.549964,86.14208,6.7,9.104824,115.1452,3.0,29.112046918604022,22,2.623
186,2021-07-07 18:31:32+00:00,37.152576,-8.5497,86.1375,6.3,8.636462,119.07166,3.0,26.453131122527115,22,2.649
187,2021-07-07 18:31:36+00:00,37.152473,-8.54944,86.16728,6.25,5.253117,112.62267,4.0,25.732059932533463,22,2.675
188,2021-07-07 18:31:39+00:00,37.152462,-8.549356,60.414574,6.6,1.9848806,95.71582,3.0,7.544381841545676,22,2.683
189,2021-07-07 18:31:58+00:00,37.152534,-8.549378,74.51783,4.61,0.8631302,0.0,19.0,8.240035493855896,22,2.691
190,2021-07-07 18:32:05+00:00,37.15262,-8.549365,73.99166,4.004,1.4830314,357.63873,7.0,9.63191893557564,22,2.701
191,2021-07-07 18:32:09+00:00,37.152668,-8.549342,73.97182,3.107,1.5154154,10.319245,4.0,5.7133532230291815,22,2.706
192,2021-07-07 18:32:13+00:00,37.152714,-8.549307,73.57748,3.168,1.4643737,27.416872,4.0,5.982025992754924,22,2.712
193,2021-07-07 18:32:22+00:00,37.152763,-8.549314,73.629654,3.633,1.7793667,339.1276,9.0,5.4837561932816845,22,2.718
194,2021-07-07 18:32:53+00:00,37.152782,-8.549254,72.9844,3.252,1.1640295,109.82247,31.0,5.721854850801442,23,2.724
195,2021-07-07 18:33:42+00:00,37.152714,-8.549261,73.01191,5.503,1.4721795,214.03305,49.0,7.586662429661399,24,2.731
196,2021-07-07 18:33:46+00:00,37.15266,-8.549309,73.008125,5.209,2.0696392,207.30006,4.0,7.358741874752153,24,2.738
197,2021-07-07 18:33:49+00:00,37.152607,-8.549345,72.95317,4.3,1.8731933,203.72523,3.0,6.701551113627829,24,2.745
198,2021-07-07 18:33:52+00:00,37.15254,-8.549376,72.99561,4.166,2.3865764,198.98515,3.0,7.940502787278829,24,2.753
199,2021-07-07 18:34:03+00:00,37.1525,-8.549295,73.02913,5.857,1.9283679,93.303375,11.0,8.444906561473626,24,2.762
200,2021-07-07 18:34:06+00:00,37.152504,-8.549219,72.98938,6.9,2.2731225,75.603264,3.0,6.750229285896646,24,2.768
201,2021-07-07 18:34:10+00:00,37.152493,-8.549001,73.04775,7.166,5.3086185,95.01513,4.0,19.35910146198503,24,2.788
202,2021-07-07 18:34:14+00:00,37.15247,-8.548741,73.108315,6.75,5.2944727,87.75097,4.0,23.18420260014495,24,2.811
203,2021-07-07 18:34:17+00:00,37.152462,-8.548576,73.13067,6.666,4.9305387,91.84503,3.0,14.650293656305537,24,2.826
