Location,Time,Latitude,Longitude,Altitude,Accuracy,Speed,Bearing,Diferença,dist,Tempo Acumulado (min),Dist. Acumulada (km)
201,2021-07-08 18:49:04+00:00,37.16937,-8.551112,96.003365,10.184,10.971552,194.8097,3.0,33.565416847446286,41,7.552
202,2021-07-08 18:49:07+00:00,37.16902,-8.551387,95.45764,9.112,12.608624,208.8493,3.0,45.91693305955955,41,7.598
203,2021-07-08 18:49:10+00:00,37.168705,-8.5516405,98.14695,9.648,11.123296,203.28828,3.0,41.60985667603147,41,7.64
204,2021-07-08 18:49:13+00:00,37.168396,-8.551839,100.62819,8.04,10.993105,190.89136,3.0,38.59937340608388,41,7.679
205,2021-07-08 18:49:19+00:00,37.16781,-8.551764,97.852615,7.504,11.738794,168.95169,6.0,65.4982342056937,41,7.744
206,2021-07-08 18:49:25+00:00,37.167133,-8.551539,85.09986,8.576,13.045202,163.28618,6.0,77.87426250838797,41,7.822
207,2021-07-08 18:49:28+00:00,37.166832,-8.55131,94.518906,10.184,14.033048,137.89561,3.0,39.14026892175732,41,7.861
208,2021-07-08 18:49:31+00:00,37.166565,-8.5508995,92.73503,7.504,14.75638,136.9326,3.0,46.95222289168915,42,7.908
209,2021-07-08 18:49:37+00:00,37.166035,-8.550213,97.20029,3.9,13.160889,136.93752,6.0,84.69642715562772,42,7.993
210,2021-07-08 18:49:40+00:00,37.16578,-8.549938,92.18721,3.9,12.694496,143.62268,3.0,37.38686379422692,42,8.03
211,2021-07-08 18:49:46+00:00,37.1651,-8.549765,93.71494,4.824,13.270311,176.53555,6.0,77.15086207178885,42,8.107
212,2021-07-08 18:49:52+00:00,37.164364,-8.549748,88.91571,8.04,13.998821,178.86644,6.0,81.85332871553543,42,8.189
213,2021-07-08 18:49:55+00:00,37.16398,-8.549765,89.988365,9.648,13.334156,179.0651,3.0,42.72541639618359,42,8.232
214,2021-07-08 18:50:01+00:00,37.163353,-8.549783,94.36361,9.112,10.744648,178.07445,6.0,69.73746206409149,42,8.302
215,2021-07-08 18:50:04+00:00,37.163067,-8.549692,95.91636,8.04,11.868494,161.91591,3.0,32.808172493495825,42,8.334
216,2021-07-08 18:50:07+00:00,37.162758,-8.549539,96.98783,9.112,12.820121,160.95753,3.0,36.93741886383239,42,8.371
217,2021-07-08 18:50:10+00:00,37.162426,-8.549398,97.65407,9.648,12.644297,165.80898,3.0,38.97381341307706,42,8.41
218,2021-07-08 18:50:13+00:00,37.16209,-8.549275,97.350746,6.968,12.746872,165.017,3.0,38.91891387279228,42,8.449
219,2021-07-08 18:50:19+00:00,37.161366,-8.549082,95.01925,6.968,13.859755,170.79494,6.0,82.30174634710352,42,8.532
220,2021-07-08 18:50:22+00:00,37.161,-8.549026,94.468254,6.432,11.987407,169.13266,3.0,40.99877913247525,42,8.573
221,2021-07-08 18:50:25+00:00,37.16069,-8.548937,91.64653,5.896,11.470666,168.9928,3.0,35.36117021996017,42,8.608
222,2021-07-08 18:50:31+00:00,37.160156,-8.548791,89.70648,5.896,9.900835,164.44235,6.0,60.771290565965046,43,8.669
223,2021-07-08 18:50:34+00:00,37.159893,-8.5486,93.655556,5.36,11.924622,141.41136,3.0,33.789216887237714,43,8.702
224,2021-07-08 18:50:40+00:00,37.159443,-8.54811,91.825485,8.04,9.15859,159.71037,6.0,66.25170458512997,43,8.769
225,2021-07-08 18:50:43+00:00,37.15922,-8.548002,90.70541,7.504,9.305708,137.3649,3.0,26.579381998502697,43,8.795
226,2021-07-08 18:50:46+00:00,37.15908,-8.547754,87.3692,8.04,11.121929,98.61109,3.0,26.932147829666913,43,8.822
227,2021-07-08 18:50:52+00:00,37.159073,-8.546918,89.90136,10.184,12.032811,92.919556,6.0,74.08880455210397,43,8.896
228,2021-07-08 18:50:55+00:00,37.159008,-8.54652,86.1161,8.576,11.268487,122.83157,3.0,36.002958736131085,43,8.932
229,2021-07-08 18:50:58+00:00,37.15881,-8.546238,83.72875,8.04,9.863912,140.61406,3.0,33.30537915537068,43,8.966
230,2021-07-08 18:51:04+00:00,37.15827,-8.546313,84.65718,8.04,10.729181,211.83461,6.0,60.41198532776078,43,9.026
231,2021-07-08 18:51:10+00:00,37.157803,-8.546776,87.39425,6.968,9.47986,215.05826,6.0,66.18188326125019,43,9.092
232,2021-07-08 18:51:16+00:00,37.157345,-8.547036,90.766815,9.112,8.839394,198.93958,6.0,55.89707049662576,43,9.148
233,2021-07-08 18:51:19+00:00,37.1571,-8.547052,83.43036,9.648,9.089538,173.33606,3.0,27.279631946949575,43,9.175
234,2021-07-08 18:51:22+00:00,37.15684,-8.546961,79.63685,10.184,9.239656,164.12088,3.0,30.01438237520317,43,9.205
235,2021-07-08 18:51:25+00:00,37.15659,-8.546785,80.73543,8.04,9.801233,151.68079,3.0,31.87544975076443,43,9.237
236,2021-07-08 18:51:31+00:00,37.156155,-8.546332,80.04069,4.288,9.864731,145.77661,6.0,62.859304470640474,44,9.3
237,2021-07-08 18:51:37+00:00,37.155758,-8.546083,74.38238,3.9,8.119533,150.60533,6.0,49.35251800822039,44,9.35
238,2021-07-08 18:51:40+00:00,37.15555,-8.545899,75.7561,3.9,10.729295,138.38242,3.0,28.298946727244132,44,9.378
239,2021-07-08 18:51:43+00:00,37.15534,-8.545636,74.09926,3.9,10.160005,133.27556,3.0,32.99263333271748,44,9.411
240,2021-07-08 18:51:49+00:00,37.154907,-8.54524,70.48025,4.288,10.896047,164.20103,6.0,59.58022356052989,44,9.47
241,2021-07-08 18:51:52+00:00,37.154587,-8.545151,69.575134,4.094,12.261063,167.86642,3.0,36.44609112826096,44,9.507
242,2021-07-08 18:51:58+00:00,37.15389,-8.544966,65.625725,4.824,13.217976,157.87154,6.0,79.21807153129802,44,9.586
243,2021-07-08 18:52:01+00:00,37.153584,-8.544744,64.07313,6.432,12.522914,147.66629,3.0,39.304385411952246,44,9.625
244,2021-07-08 18:52:04+00:00,37.15334,-8.544457,64.53369,8.576,12.091669,134.22879,3.0,37.18971675172802,44,9.663
245,2021-07-08 18:52:07+00:00,37.153282,-8.544231,63.785007,8.04,4.5575356,119.10947,3.0,21.041933004275986,44,9.684
246,2021-07-08 18:52:10+00:00,37.153244,-8.544111,63.128994,6.432,4.401351,126.871796,3.0,11.44364558727546,44,9.695
247,2021-07-08 18:52:16+00:00,37.153114,-8.544086,65.31113,16.845,4.587963,243.34085,6.0,14.62415335628821,44,9.71
248,2021-07-08 18:52:22+00:00,37.15315,-8.544689,69.72272,15.8,9.444204,279.41348,6.0,53.59061884480712,44,9.763
249,2021-07-08 18:52:25+00:00,37.153233,-8.545069,70.99704,9.112,10.965767,277.26978,3.0,34.9192098903339,44,9.798
250,2021-07-08 18:52:31+00:00,37.153316,-8.545871,71.26597,9.112,11.042739,272.41702,6.0,71.67384291220286,45,9.87
251,2021-07-08 18:52:37+00:00,37.152992,-8.546656,59.65755,7.504,12.468262,236.69711,6.0,78.34558307274627,45,9.948
252,2021-07-08 18:52:43+00:00,37.15271,-8.547371,56.442234,6.968,11.447992,247.92656,6.0,70.70116447707485,45,10.019
253,2021-07-08 18:52:46+00:00,37.152576,-8.547748,53.173286,8.04,12.286794,248.86604,3.0,36.58368407137598,45,10.055
254,2021-07-08 18:52:49+00:00,37.15248,-8.548162,54.122967,8.576,12.300509,255.62276,3.0,38.21234916628684,45,10.094
255,2021-07-08 18:52:52+00:00,37.152424,-8.548588,59.411896,9.112,12.507106,260.32693,3.0,38.264671550752894,45,10.132
256,2021-07-08 18:52:58+00:00,37.15252,-8.549446,61.58233,7.504,11.799622,277.8288,6.0,76.78656427873592,45,10.209
257,2021-07-08 18:53:01+00:00,37.15263,-8.549807,64.67062,7.504,11.429491,290.2736,3.0,34.2522470101221,45,10.243
258,2021-07-08 18:53:07+00:00,37.15286,-8.55043,68.1519,10.184,6.5713363,288.2293,6.0,60.8491860799403,45,10.304
259,2021-07-08 18:53:10+00:00,37.1529,-8.550564,76.05237,8.576,4.043157,312.9679,3.0,12.681381347832968,45,10.317
260,2021-07-08 18:53:16+00:00,37.153168,-8.550633,79.26487,7.504,7.587335,339.9963,6.0,30.421196827460204,45,10.347
261,2021-07-08 18:53:19+00:00,37.153297,-8.550793,83.87562,7.504,7.128831,280.06293,3.0,20.169942962999862,45,10.367
262,2021-07-08 18:53:25+00:00,37.15304,-8.551166,79.09966,10.72,5.9993143,210.59137,6.0,43.696957461779256,45,10.411
263,2021-07-08 18:53:28+00:00,37.15285,-8.551135,80.821884,12.864,6.9236116,162.65198,3.0,21.30492355849905,45,10.432
264,2021-07-08 18:53:34+00:00,37.152473,-8.550794,69.882835,12.864,7.303503,166.68626,6.0,51.67839037840012,46,10.484
265,2021-07-08 18:53:37+00:00,37.152298,-8.551015,70.9332,11.792,7.9442863,240.40265,3.0,27.609442907759316,46,10.511
266,2021-07-08 18:53:40+00:00,37.152203,-8.551277,78.348335,7.504,5.4860864,238.11269,3.0,25.509956306273462,46,10.537
267,2021-07-08 18:53:46+00:00,37.15212,-8.551552,80.65769,7.504,3.029725,232.58902,6.0,26.061119302379964,46,10.563
268,2021-07-08 18:53:49+00:00,37.15205,-8.551604,78.176994,17.263,4.5355783,193.91849,3.0,9.045662567242834,46,10.572
269,2021-07-08 18:53:52+00:00,37.151855,-8.5515995,82.20628,17.62,8.371585,179.23627,3.0,21.686678155370664,46,10.594
270,2021-07-08 18:53:58+00:00,37.15147,-8.551712,81.832146,9.112,6.8827744,209.99643,6.0,43.95578697456659,46,10.638
271,2021-07-08 18:54:01+00:00,37.151344,-8.551835,83.472084,8.04,4.4513583,212.04333,3.0,17.751913749255767,46,10.655
272,2021-07-08 18:54:04+00:00,37.151276,-8.551888,83.087425,8.04,1.7107795,213.68108,3.0,8.9014969690782,46,10.664
273,2021-07-08 18:54:10+00:00,37.15123,-8.551913,82.87306,15.994,2.340406,209.05954,6.0,5.574237807616076,46,10.67
274,2021-07-08 18:54:16+00:00,37.151127,-8.551995,84.39203,11.673,4.4260917,217.03452,6.0,13.564243171512397,46,10.683
275,2021-07-08 18:54:19+00:00,37.151012,-8.552098,80.429985,7.793,5.9153895,214.08157,3.0,15.711457300893187,46,10.699
276,2021-07-08 18:54:22+00:00,37.150867,-8.552161,81.23228,8.04,5.527731,144.71906,3.0,17.06269534662492,46,10.716
277,2021-07-08 18:54:28+00:00,37.150673,-8.551735,80.92287,6.968,8.116409,120.73316,6.0,43.483528572561625,46,10.76
278,2021-07-08 18:54:34+00:00,37.15045,-8.551256,82.62464,7.504,5.9550753,122.92817,6.0,49.16409886182777,47,10.809
279,2021-07-08 18:54:40+00:00,37.150352,-8.551087,82.612686,8.04,1.7089945,123.45609,6.0,18.52275770667423,47,10.827
280,2021-07-08 18:54:55+00:00,37.150314,-8.551043,81.571236,7.468,1.9718966,128.32045,15.0,5.749896429763944,47,10.833
281,2021-07-08 18:58:22+00:00,37.15017,-8.550616,83.21026,8.04,7.757524,127.69123,207.0,41.092342476759676,50,10.874
282,2021-07-08 18:58:25+00:00,37.150047,-8.55038,80.880875,8.04,7.148127,125.03717,3.0,24.99106401435747,50,10.899
283,2021-07-08 18:58:31+00:00,37.149837,-8.550009,76.70755,9.112,5.758304,127.989296,6.0,40.32920455810681,51,10.94
284,2021-07-08 18:58:34+00:00,37.149677,-8.549861,80.27097,10.184,7.996695,138.83908,3.0,22.103947622343895,51,10.962
285,2021-07-08 18:58:40+00:00,37.149437,-8.5493765,78.341255,8.576,9.2117405,122.12508,6.0,50.557910913420216,51,11.012
286,2021-07-08 18:58:46+00:00,37.14912,-8.548805,77.36928,12.328,9.721343,125.01959,6.0,61.70965747169036,51,11.074
287,2021-07-08 18:58:49+00:00,37.14903,-8.5485325,70.818115,9.648,8.862054,122.799904,3.0,26.142910127709147,51,11.1
288,2021-07-08 18:58:55+00:00,37.148693,-8.548183,67.840065,5.36,8.507669,156.479,6.0,48.61818309336137,51,11.149
289,2021-07-08 18:59:01+00:00,37.14831,-8.548052,67.65341,6.968,6.267658,135.75768,6.0,44.14197974504716,51,11.193
290,2021-07-08 18:59:07+00:00,37.14827,-8.547539,62.479885,7.504,8.096858,105.40358,6.0,45.68459300611464,51,11.239
291,2021-07-08 18:59:10+00:00,37.148216,-8.547292,66.68702,7.504,7.0329866,120.382454,3.0,22.70033802417779,51,11.261
292,2021-07-08 18:59:13+00:00,37.148094,-8.547086,67.0099,8.04,7.423363,131.99269,3.0,22.746067397522435,51,11.284
293,2021-07-08 18:59:19+00:00,37.14785,-8.54675,69.54494,9.112,7.190941,109.56378,6.0,40.28613842553123,51,11.324
294,2021-07-08 18:59:22+00:00,37.14778,-8.546568,69.611786,9.648,4.8876987,120.53011,3.0,17.91063479859228,51,11.342
295,2021-07-08 18:59:26.596000+00:00,37.14765,-8.546403,70.03842,31.66,4.095409,142.69452,4.596,20.56267315881355,51,11.363
296,2021-07-08 18:59:31+00:00,37.147495,-8.546652,68.729706,21.106,4.873284,213.65514,4.404,28.001871548615206,52,11.391
297,2021-07-08 18:59:37+00:00,37.14726,-8.546883,69.50105,16.538,5.1417255,216.97017,6.0,33.19640806128124,52,11.424
298,2021-07-08 18:59:39.588000+00:00,37.14715,-8.546962,65.941315,7.37,3.9821877,240.40735,2.588,14.093798724645925,52,11.438
299,2021-07-08 18:59:44.610000+00:00,37.147102,-8.547177,68.39725,14.937,4.369238,262.62927,5.022,19.789256145110166,52,11.458
300,2021-07-08 18:59:49+00:00,37.14701,-8.547398,69.14788,17.214,4.819605,215.89537,4.39,22.09818774948941,52,11.48
301,2021-07-08 18:59:52+00:00,37.146908,-8.547428,69.49141,8.576,3.3048573,149.08318,3.0,11.64939537482982,52,11.492
302,2021-07-08 19:00:46+00:00,37.14689,-8.547381,72.29143,18.732,1.3572553,1.9916958,54.0,4.62160853893732,53,11.496
303,2021-07-08 19:00:52+00:00,37.146946,-8.547358,70.994225,13.724,0.72800684,31.583593,6.0,6.552109712043734,53,11.503
304,2021-07-08 19:03:16+00:00,37.146984,-8.547314,70.0562,12.31,4.500787,42.117146,144.0,5.750014221097171,55,11.508
305,2021-07-08 19:03:22+00:00,37.147198,-8.546996,65.405396,13.235,5.095604,47.056183,6.0,36.88673482480762,55,11.545
306,2021-07-08 19:03:25+00:00,37.14734,-8.546822,61.488697,11.792,4.8862114,33.744698,3.0,22.071489569460212,55,11.567
307,2021-07-08 19:03:31+00:00,37.147606,-8.546615,54.603764,8.218,2.6173816,30.674023,6.0,34.805930110047996,56,11.602
308,2021-07-08 19:03:34+00:00,37.147655,-8.546563,58.29797,5.896,2.5526123,32.546677,3.0,7.136392549765504,56,11.609
309,2021-07-08 19:03:46+00:00,37.147743,-8.546422,58.20275,9.648,3.327024,69.90315,12.0,15.87214485226434,56,11.625
310,2021-07-08 19:03:52+00:00,37.147686,-8.546152,60.9175,11.524,4.9057117,115.13881,6.0,24.755593423813682,56,11.65
311,2021-07-08 19:03:55+00:00,37.147587,-8.545964,60.907436,11.256,5.54114,119.77767,3.0,19.970700034876348,56,11.67
312,2021-07-08 19:04:01+00:00,37.147427,-8.5456915,59.608223,10.452,3.984973,121.13745,6.0,29.997523118703285,56,11.7
313,2021-07-08 19:04:07+00:00,37.147243,-8.545519,61.131985,10.291,2.9844124,152.13727,6.0,25.541328130523418,56,11.726
314,2021-07-08 19:04:10+00:00,37.14717,-8.545469,63.08941,10.72,1.1144886,129.65948,3.0,9.248161596503612,56,11.735
315,2021-07-08 19:06:46+00:00,37.147125,-8.545436,66.23978,19.446,2.2919414,249.69531,156.0,5.795905967329206,59,11.741
316,2021-07-08 19:07:01+00:00,37.147083,-8.545224,63.54493,19.978,5.4545636,118.07886,15.0,19.361690318771956,59,11.76
317,2021-07-08 19:07:04+00:00,37.146996,-8.5450325,61.60883,9.648,7.078581,123.82698,3.0,19.536386222258816,59,11.779
318,2021-07-08 19:07:07+00:00,37.146866,-8.544799,61.45165,9.648,8.633495,124.023315,3.0,25.24414048063938,59,11.805
319,2021-07-08 19:07:13+00:00,37.146587,-8.544298,61.08431,9.648,8.693246,125.91368,6.0,54.16868544415847,59,11.859
320,2021-07-08 19:07:16+00:00,37.14645,-8.544067,60.77021,9.648,7.2677693,120.535515,3.0,25.519750834685443,59,11.884
321,2021-07-08 19:07:19+00:00,37.14635,-8.543873,60.66213,9.648,6.5078654,123.83226,3.0,20.476912010662762,59,11.905
322,2021-07-08 19:07:22+00:00,37.146297,-8.543697,59.897026,9.648,4.9805894,80.92302,3.0,16.675522134966208,59,11.922
323,2021-07-08 19:07:25+00:00,37.146393,-8.543587,61.51028,9.648,4.004612,5.1207876,3.0,14.456997929559952,59,11.936
324,2021-07-08 19:07:29.636000+00:00,37.146606,-8.543679,62.056293,23.28,3.8553658,329.27258,4.636,25.048907285077714,60,11.961
325,2021-07-08 19:07:34+00:00,37.1466,-8.543924,65.195885,18.736,4.5371866,249.71109,4.364,21.725258355952118,60,11.983
326,2021-07-08 19:07:37+00:00,37.146534,-8.544057,64.32376,12.519,1.303297,227.91168,3.0,13.885947448322169,60,11.997
327,2021-07-08 19:11:19+00:00,37.14645,-8.544053,67.89159,17.58,2.6508925,159.32463,222.0,9.347099865685479,63,12.006
328,2021-07-08 19:11:22+00:00,37.14637,-8.544021,67.672874,13.895,2.8138793,176.7498,3.0,9.336805119891583,63,12.015
329,2021-07-08 19:11:25.321000+00:00,37.146275,-8.544038,65.1297,17.028,2.780303,200.27498,3.321,10.670437826863493,63,12.026
330,2021-07-08 19:12:46+00:00,37.146202,-8.54405,62.959797,15.213,3.640881,210.6789,80.679,8.186614491172522,65,12.034
331,2021-07-08 19:12:49+00:00,37.1461,-8.544145,62.74709,11.016,4.7607517,221.70831,3.0,14.125768708918155,65,12.048
332,2021-07-08 19:12:55+00:00,37.146046,-8.544546,63.9754,19.009,5.7917366,267.1271,6.0,36.045601790649286,65,12.084
333,2021-07-08 19:13:01+00:00,37.146053,-8.544996,67.84229,11.256,6.273886,271.2478,6.0,39.89260160840093,65,12.124
334,2021-07-08 19:13:07+00:00,37.146095,-8.545413,70.27765,10.184,4.251108,272.1133,6.0,37.25398309906938,65,12.162
335,2021-07-08 19:13:10+00:00,37.146107,-8.545532,68.35843,9.648,2.657501,273.91483,3.0,10.631429537957654,65,12.172
336,2021-07-08 19:17:34+00:00,37.14606,-8.545554,69.46742,14.008,0.21383196,237.1516,264.0,5.5780823371978805,70,12.178
337,2021-07-08 19:17:46+00:00,37.146057,-8.545681,64.2466,23.425,4.266938,272.10535,12.0,11.261375883059602,70,12.189
338,2021-07-08 19:17:49+00:00,37.146053,-8.54585,58.05928,19.898,4.855183,266.2161,3.0,14.985637080951381,70,12.204
339,2021-07-08 19:17:52+00:00,37.146046,-8.546031,68.52848,20.256,4.8929377,269.8886,3.0,16.061507727308662,70,12.22
340,2021-07-08 19:17:55+00:00,37.146057,-8.546221,63.927555,15.274,5.742442,270.16998,3.0,16.884697157795593,70,12.237
341,2021-07-08 19:17:58+00:00,37.14608,-8.546411,65.20325,9.648,3.7969952,272.94684,3.0,17.033423314340137,70,12.254
342,2021-07-08 19:18:02.607000+00:00,37.146095,-8.546573,61.306953,23.12,2.3207932,271.02737,4.607,14.455145553547288,70,12.268
343,2021-07-08 19:22:40+00:00,37.14612,-8.546608,72.42968,15.291,1.5483491,340.07468,277.393,4.165467757603044,75,12.273
344,2021-07-08 19:22:45.311000+00:00,37.1462,-8.546701,69.14791,27.705,2.070487,319.0605,5.311,12.127523319711754,75,12.285
345,2021-07-08 19:22:49+00:00,37.14632,-8.546643,64.735176,22.4,3.906763,29.634003,3.689,14.299408746696985,75,12.299
346,2021-07-08 19:22:55+00:00,37.146477,-8.546476,63.08276,18.436,3.820417,36.990345,6.0,22.88795042496514,75,12.322
347,2021-07-08 19:23:01+00:00,37.146633,-8.546317,64.310905,10.72,3.1000483,32.185898,6.0,22.349485487301468,75,12.344
348,2021-07-08 19:23:07+00:00,37.146763,-8.546211,64.6981,18.882,3.0156329,37.936344,6.0,17.240183210440037,75,12.361
349,2021-07-08 19:23:10+00:00,37.14685,-8.546163,61.31901,14.282,4.0930767,23.04837,3.0,10.568114262095998,75,12.372
350,2021-07-08 19:23:12.690000+00:00,37.14696,-8.54611,59.703117,10.319,4.4378166,28.643026,2.69,13.102473553639966,75,12.385
351,2021-07-08 19:23:17.683000+00:00,37.147118,-8.54599,58.716946,19.634,3.8698325,32.80872,4.993,20.53738676797111,75,12.406
352,2021-07-08 19:23:28+00:00,37.147064,-8.545953,61.57674,14.683,1.0639404,174.87657,10.317,6.841690121021281,75,12.413
353,2021-07-08 19:23:42.745000+00:00,37.147163,-8.545894,57.83851,10.554,2.7970603,32.02991,14.745,12.187211965427313,76,12.425
354,2021-07-08 19:23:47.750000+00:00,37.14726,-8.545812,59.042614,24.048,2.0261195,36.74454,5.005,13.00603937368835,76,12.438
355,2021-07-08 19:23:52+00:00,37.147327,-8.545772,61.138756,19.248,2.397904,31.742804,4.25,8.250598454242587,76,12.446
356,2021-07-08 19:23:55+00:00,37.147385,-8.545696,60.40432,15.115,2.9815888,57.668358,3.0,9.325635954216716,76,12.455
357,2021-07-08 19:23:58+00:00,37.147434,-8.545603,58.921223,15.115,3.7846098,39.395824,3.0,9.880773973510957,76,12.465
358,2021-07-08 19:24:02.834000+00:00,37.147575,-8.545606,60.874176,24.544,3.1715212,328.81616,4.834,15.680739181112534,76,12.481
359,2021-07-08 19:24:07+00:00,37.147617,-8.545986,63.608654,19.578,7.239218,302.37564,4.166,34.00223492568863,76,12.515
360,2021-07-08 19:24:13+00:00,37.147827,-8.546472,69.00433,9.648,5.1673923,302.84845,6.0,48.99703369815671,76,12.564
361,2021-07-08 19:24:19+00:00,37.147953,-8.546685,68.35327,9.648,4.6513495,311.96777,6.0,23.509390947690186,76,12.587
362,2021-07-08 19:24:25+00:00,37.14817,-8.546826,67.85075,18.563,5.0938363,321.6617,6.0,27.173467377643213,76,12.615
363,2021-07-08 19:24:31+00:00,37.148262,-8.547135,65.20404,9.648,4.6650066,286.7455,6.0,29.23516630842,77,12.644
364,2021-07-08 19:24:34+00:00,37.148293,-8.547274,66.23128,20.612,5.7817826,298.97147,3.0,12.79282760798193,77,12.657
365,2021-07-08 19:24:40+00:00,37.148453,-8.5475645,68.29818,13.4,1.8249917,329.6556,6.0,31.296078605116378,77,12.688
366,2021-07-08 19:24:43+00:00,37.148502,-8.547592,65.13327,12.328,3.3914945,313.59247,3.0,5.968863640961028,77,12.694
367,2021-07-08 19:24:46+00:00,37.14858,-8.547659,65.0327,11.792,2.3181703,315.997,3.0,10.511286907773654,77,12.704
368,2021-07-08 19:24:49+00:00,37.148647,-8.547745,65.30929,11.256,5.9118876,305.23367,3.0,10.658399284840142,77,12.715
369,2021-07-08 19:24:52+00:00,37.14876,-8.547948,65.78822,10.72,8.027418,303.1464,3.0,21.94515323506765,77,12.737
370,2021-07-08 19:24:58+00:00,37.149124,-8.548444,63.06541,10.184,9.720757,319.46823,6.0,59.75570178042996,77,12.797
371,2021-07-08 19:25:01+00:00,37.149315,-8.548708,63.95994,10.72,10.198696,306.54703,3.0,31.5996727890917,77,12.828
372,2021-07-08 19:25:07+00:00,37.14959,-8.549296,67.39831,10.184,6.8822136,311.01428,6.0,60.422899643712455,77,12.889
373,2021-07-08 19:25:13+00:00,37.14972,-8.549586,68.00783,9.648,5.317146,303.7597,6.0,29.488516400830342,77,12.918
374,2021-07-08 19:25:19+00:00,37.149925,-8.5499,67.71738,10.184,6.961866,291.04987,6.0,35.973467221567866,77,12.954
375,2021-07-08 19:25:25+00:00,37.15012,-8.550413,70.685196,10.72,8.36505,301.7397,6.0,50.37218848564902,77,13.005
376,2021-07-08 19:25:31+00:00,37.150383,-8.55095,61.731346,10.184,9.806698,301.89648,6.0,55.860226635153616,78,13.06
377,2021-07-08 19:25:34+00:00,37.150543,-8.551251,65.93553,10.72,9.870596,306.6571,3.0,32.06544946022261,78,13.092
378,2021-07-08 19:25:37+00:00,37.1507,-8.551515,69.63377,10.72,7.6256495,301.24265,3.0,29.192884141241727,78,13.122
379,2021-07-08 19:25:43+00:00,37.15087,-8.551902,69.61015,11.256,6.9780207,294.34213,6.0,39.163084217080936,78,13.161
380,2021-07-08 19:25:49+00:00,37.151062,-8.552301,74.496895,10.184,7.1743593,277.52695,6.0,41.30735831345238,78,13.202
381,2021-07-08 19:25:55+00:00,37.151184,-8.552838,72.75023,10.72,9.402358,288.93735,6.0,49.48854461921852,78,13.252
382,2021-07-08 19:25:58+00:00,37.151276,-8.553149,72.6825,10.72,10.45385,289.0262,3.0,29.40025695502071,78,13.281
383,2021-07-08 19:26:04+00:00,37.151463,-8.553797,72.006615,9.648,8.932934,292.73587,6.0,61.078761109408845,78,13.342
384,2021-07-08 19:26:07+00:00,37.15156,-8.554058,70.94872,9.648,9.067787,293.02646,3.0,25.522701234371652,78,13.368
385,2021-07-08 19:26:13+00:00,37.15182,-8.554647,70.50966,10.184,11.657515,292.30032,6.0,59.67233417623272,78,13.427
386,2021-07-08 19:26:16+00:00,37.15192,-8.555026,71.94793,9.648,10.379814,286.23596,3.0,35.382121886783246,78,13.463
387,2021-07-08 19:26:22+00:00,37.152084,-8.555665,71.34506,9.648,8.448368,291.8256,6.0,59.4959037878266,78,13.522
388,2021-07-08 19:26:25+00:00,37.152176,-8.555896,68.399254,10.184,6.4312477,303.18884,3.0,22.8862675890139,78,13.545
389,2021-07-08 19:26:28+00:00,37.15227,-8.556042,71.15457,10.184,4.0446486,301.31226,3.0,16.63368448491032,78,13.562
390,2021-07-08 19:26:32.597000+00:00,37.152294,-8.556183,71.575005,23.057,2.2569351,265.08115,4.597,12.778054119636435,79,13.574
391,2021-07-08 19:26:52+00:00,37.15221,-8.556296,76.44278,18.921,1.8935497,216.10144,19.403,13.694442038041352,79,13.588
392,2021-07-08 19:26:58+00:00,37.15206,-8.556034,80.128555,14.69,8.998038,101.72057,6.0,28.589659287350134,79,13.617
393,2021-07-08 19:27:01+00:00,37.151997,-8.55565,79.40473,9.648,10.827096,106.82147,3.0,34.74602226721143,79,13.652
394,2021-07-08 19:27:07+00:00,37.15179,-8.554906,77.84994,9.648,9.105505,111.95469,6.0,69.84005724898171,79,13.721
395,2021-07-08 19:27:13+00:00,37.1516,-8.554392,77.475,11.256,6.8557177,132.53894,6.0,50.21485245279269,79,13.772
396,2021-07-08 19:27:19+00:00,37.151356,-8.554077,79.128395,96.0,3.07883,116.45618,6.0,38.92953287452471,79,13.81
397,2021-07-08 19:28:28+00:00,37.15137,-8.554051,75.69778,21.739,2.8508024,113.102295,69.0,2.780868114719995,80,13.813
398,2021-07-08 19:28:31+00:00,37.151333,-8.553953,76.408516,17.452,3.570883,116.006386,3.0,9.610616331889883,81,13.823
399,2021-07-08 19:28:34+00:00,37.151283,-8.553828,77.88658,17.452,4.292359,114.096535,3.0,12.39522849649532,81,13.835
400,2021-07-08 19:28:37+00:00,37.15124,-8.553687,78.32139,13.21,3.1825933,107.1486,3.0,13.379934635516639,81,13.849
401,2021-07-08 19:28:43+00:00,37.1512,-8.553528,79.336365,21.91,0.611102,106.66977,6.0,14.777009505564992,81,13.863
402,2021-07-08 19:29:34+00:00,37.151146,-8.55346,75.21999,15.584,4.4017644,116.01347,51.0,8.507347253012645,82,13.872
403,2021-07-08 19:29:40+00:00,37.15104,-8.553104,75.75979,11.669,5.3774476,110.07826,6.0,33.6810665482399,82,13.906
404,2021-07-08 19:29:46+00:00,37.150917,-8.552738,79.01755,9.648,5.300846,150.37279,6.0,35.20317481762136,82,13.941
405,2021-07-08 19:29:49+00:00,37.150776,-8.552685,84.791626,8.04,4.6728516,187.37976,3.0,16.36701629974191,82,13.957
406,2021-07-08 19:29:55+00:00,37.15054,-8.552757,83.81364,9.648,2.9867003,187.20653,6.0,27.006713527613726,82,13.984
